Date,Temp (°F),Dew point (°F),Humidity (%),Pressure (in),Precip. (in),Condition,rentals,Day
2017-12-01,50.44,38.8,66.44,30.1752,0.0,Fair,9628,Weekday
2017-12-02,44.166666666666664,36.083333333333336,74.25,30.24083333333333,0.0,Cloudy,7542,Weekend
2017-12-03,47.291666666666664,38.25,72.875,30.197916666666668,0.0,Fair,6775,Weekend
2017-12-04,45.708333333333336,36.625,72.91666666666667,30.349999999999998,0.0,Cloudy,8882,Weekday
2017-12-05,52.54838709677419,49.87096774193548,90.96774193548387,30.09225806451613,0.0,Cloudy,8286,Weekday
2017-12-06,47.44444444444444,26.85185185185185,47.51851851851852,30.015185185185185,0.0,Cloudy,8528,Weekday
2017-12-07,44.64,22.56,42.04,30.0604,0.0,Cloudy,8720,Weekday
2017-12-08,39.5,23.583333333333332,54.375,30.059166666666666,0.0,Cloudy,7865,Weekday
2017-12-09,33.256410256410255,29.807692307692307,87.14102564102564,29.850256410256414,0.0,Light Snow,2368,Weekend
2017-12-10,35.55555555555556,26.22222222222222,70.51851851851852,29.98296296296296,0.0,Cloudy,4167,Weekend
2017-12-11,41.041666666666664,28.791666666666668,62.916666666666664,30.006249999999998,0.0,Cloudy,7867,Weekday
2017-12-12,40.75,25.958333333333332,56.583333333333336,29.635,0.0,Cloudy,7730,Weekday
2017-12-13,29.48,5.32,36.2,29.7592,0.0,Cloudy,5843,Weekday
2017-12-14,37.48,17.56,44.68,29.7828,0.0,Cloudy,7088,Weekday
2017-12-15,29.342105263157894,19.42105263157895,68.94736842105263,30.002105263157894,0.0,Light Snow,4977,Weekday
2017-12-16,36.625,23.333333333333332,61.083333333333336,30.1075,0.0,Fair,5152,Weekend
2017-12-17,40.75,30.166666666666668,67.125,30.205833333333334,0.0,Cloudy,5182,Weekend
2017-12-18,46.791666666666664,36.25,67.625,30.05333333333333,0.0,Cloudy,8946,Weekday
2017-12-19,49.625,37.958333333333336,66.41666666666667,29.9275,0.0,Cloudy,9934,Weekday
2017-12-20,48.375,29.083333333333332,48.375,29.949583333333333,0.0,Cloudy,8326,Weekday
2017-12-21,38.541666666666664,22.5,53.666666666666664,30.186666666666667,0.0,Fair,7018,Weekday
2017-12-22,45.833333333333336,34.0,64.125,30.15416666666667,0.0,Cloudy,6137,Weekday
2017-12-23,54.588235294117645,49.529411764705884,83.38235294117646,29.840000000000003,0.008823529411764707,Cloudy,2487,Weekend
2017-12-24,42.407407407407405,33.55555555555556,71.33333333333333,30.084074074074074,0.0,Cloudy,2048,Weekend
2017-12-25,36.0,16.4,48.08,30.066399999999998,0.0,Cloudy,1053,Weekday
2017-12-26,33.208333333333336,8.416666666666666,35.791666666666664,30.43166666666667,0.0,Cloudy,2779,Weekday
2017-12-27,28.916666666666668,10.875,47.5,30.49875,0.0,Cloudy,3331,Weekday
2017-12-28,19.875,-0.16666666666666666,42.083333333333336,30.59958333333333,0.0,Fair,2860,Weekday
2017-12-29,24.4,5.08,44.4,30.340799999999998,0.0,Cloudy,3079,Weekday
2017-12-30,24.8,16.25,71.725,30.1305,0.0,Cloudy,1886,Weekend
2017-12-31,19.916666666666668,2.7916666666666665,47.833333333333336,30.340833333333332,0.0,Fair,1449,Weekend
